DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Brecha
Potosí,Alonso de Ibáñez,Caripuyo,25 a 39 ,2024,1643,1059,584,98.9044430919051,2.28520703170476
Potosí,Alonso de Ibáñez,Caripuyo,40 a 59 ,2001,1428,703,725,57.2829131652661,55.2795408838966
Potosí,Alonso de Ibáñez,Caripuyo,40 a 59 ,2012,1690,880,810,85.3254437869823,24.452861952862
Potosí,Alonso de Ibáñez,Caripuyo,40 a 59 ,2024,1815,1035,780,90.4132231404959,17.1367521367521
Potosí,Alonso de Ibáñez,Caripuyo,60 o más ,2001,853,379,474,27.1981242672919,46.019393696492
Potosí,Alonso de Ibáñez,Caripuyo,60 o más ,2012,1036,456,580,61.3899613899614,39.5871143375681
Potosí,Alonso de Ibáñez,Caripuyo,60 o más ,2024,1254,569,685,60.7655502392344,48.0166254024861
Potosí,Sur Chichas,Caripuyo,Sur Chichas,2001,28355,12957,15398,82.0208076177041,22.7901489538323
Potosí,Sur Chichas,Caripuyo,Sur Chichas,2012,36854,17728,19126,93.1594942204374,9.75718725544564
Potosí,Sur Chichas,Caripuyo,Sur Chichas,2024,39387,19082,20305,94.4829512275624,8.24176203371283
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2001,8218,4090,4128,98.6371379897785,0.912214988343663
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2012,10724,5491,5233,99.4311823946289,0.30729366467088
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2024,8539,4459,4080,99.6838037240895,-0.230026076364609
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2001,7673,3497,4176,94.5262609148964,7.0625601911655
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2012,10766,5238,5528,98.662455879621,0.968957230612986
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2024,12476,6167,6309,99.3747996152613,0.1781605512938
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2001,8063,3613,4450,74.0171152176609,36.7478052102738
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2012,9497,4534,4963,93.7453932820891,9.81612854399131
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2024,11149,5405,5744,97.1118485962867,4.02577181450168
Potosí,Sur Chichas,Caripuyo,60 o más ,2001,4401,1757,2644,43.8536696205408,53.0990582730672
Potosí,Sur Chichas,Caripuyo,60 o más ,2012,5867,2465,3402,70.6493949207431,36.8346861946141
Potosí,Sur Chichas,Caripuyo,60 o más ,2024,7223,3051,4172,75.8272186072269,33.5655945443912
Potosí,Sur Chichas,Caripuyo,Urbana,2001,15983,7289,8694,88.9194769442533,15.5026230947661
Potosí,Sur Chichas,Caripuyo,Urbana,2012,21252,10005,11247,95.2663278750235,6.79157353838419
Potosí,Sur Chichas,Caripuyo,Urbana,2024,20562,9574,10988,96.3476315533508,5.23197382122389
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2001,5200,2634,2566,99.3076923076923,0.710535706993667
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2012,6667,3372,3295,99.5800209989501,0.24972234072618
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2024,4683,2474,2209,99.6796925048046,-0.349236404464278
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2001,4410,1969,2441,96.8707482993197,3.81834035913896
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2012,6277,2920,3357,99.1556476023578,0.554229355140151
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2024,6624,3070,3554,99.5471014492754,0.176302702464909
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2001,4271,1863,2408,84.2659798642004,23.3371317294472
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2012,5312,2475,2837,95.8207831325301,6.00950641415921
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2024,5603,2546,3057,98.3223273246475,2.28302986899087
Potosí,Sur Chichas,Caripuyo,60 o más ,2001,2102,823,1279,55.9942911512845,49.1577658350568
Potosí,Sur Chichas,Caripuyo,60 o más ,2012,2996,1238,1758,76.5353805073431,31.1784944339378
Potosí,Sur Chichas,Caripuyo,60 o más ,2024,3652,1484,2168,83.2420591456736,22.7802587998926
Potosí,Sur Chichas,Caripuyo,Rural,2001,12372,5668,6704,73.1086323957323,32.2729412537496
Potosí,Sur Chichas,Caripuyo,Rural,2012,15602,7723,7879,90.2897064478913,14.0746277410879
Potosí,Sur Chichas,Caripuyo,Rural,2024,18825,9508,9317,92.4462151394422,11.8623391162914
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2001,3018,1456,1562,97.4817760106031,1.14990643159656
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2012,4057,2119,1938,99.1865910771506,0.418494811550715
Potosí,Sur Chichas,Caripuyo,15 a 24 ,2024,3856,1985,1871,99.6887966804979,-0.0854080644922419
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2001,3263,1528,1735,91.357646337726,11.6995714953906
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2012,4489,2318,2171,97.9728224548897,1.69395065315045
Potosí,Sur Chichas,Caripuyo,25 a 39 ,2024,5852,3097,2755,99.1797676008202,0.233373787759007
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2001,3792,1750,2042,62.4736286919831,52.9204981110956
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2012,4185,2059,2126,91.1111111111111,14.9163414000074
Potosí,Sur Chichas,Caripuyo,40 a 59 ,2024,5546,2859,2687,95.8889289578074,6.10291438588736
Potosí,Sur Chichas,Caripuyo,60 o más ,2001,2299,934,1365,32.753371030883,57.3588723909923
Potosí,Sur Chichas,Caripuyo,60 o más ,2012,2871,1227,1644,64.5071403692093,43.0534982361585
Potosí,Sur Chichas,Caripuyo,60 o más ,2024,3571,1567,2004,68.2441893027163,45.4426182733448
Potosí,Sur Chichas,Tupiza,Tupiza,2001,22975,10351,12624,80.8139281828074,23.998995370236
Potosí,Sur Chichas,Tupiza,Tupiza,2012,29853,14097,15756,92.4563695440994,10.5968312466325
Potosí,Sur Chichas,Tupiza,Tupiza,2024,32738,15606,17132,94.0100189382369,8.87500344476787
Potosí,Sur Chichas,Tupiza,15 a 24 ,2001,6659,3346,3313,98.6334284427091,0.884568010711135
Potosí,Sur Chichas,Tupiza,15 a 24 ,2012,8708,4460,4248,99.4832338079927,0.323929805004525
Potosí,Sur Chichas,Tupiza,15 a 24 ,2024,7162,3745,3417,99.6509354928791,-0.219815084633368
Potosí,Sur Chichas,Tupiza,25 a 39 ,2001,5757,2526,3231,94.2504776793469,6.92919909634324
Potosí,Sur Chichas,Tupiza,25 a 39 ,2012,8250,3894,4356,98.4484848484849,0.992980653997606
Potosí,Sur Chichas,Tupiza,25 a 39 ,2024,10083,4885,5198,99.345432906873,0.237285185271247
Potosí,Sur Chichas,Tupiza,40 a 59 ,2001,6635,2893,3742,72.5847776940467,38.1298007705065
Potosí,Sur Chichas,Tupiza,40 a 59 ,2012,7675,3539,4136,93.0032573289902,10.5715711035311
Potosí,Sur Chichas,Tupiza,40 a 59 ,2024,9019,4266,4753,96.928706064974,4.09315842566528
Potosí,Sur Chichas,Tupiza,60 o más ,2001,3924,1586,2338,44.7757390417941,53.319788094501
Potosí,Sur Chichas,Tupiza,60 o más ,2012,5220,2204,3016,70.4597701149425,37.5418818930616
Potosí,Sur Chichas,Tupiza,60 o más ,2024,6474,2710,3764,75.3938832252085,34.1981130225755
Potosí,Sur Chichas,Tupiza,Urbana,2001,13392,6056,7336,88.8888888888889,15.2494925587285
Potosí,Sur Chichas,Tupiza,Urbana,2012,18401,8565,9836,95.1143959567415,6.97752065574191
Potosí,Sur Chichas,Tupiza,Urbana,2024,20562,9574,10988,96.3476315533508,5.23197382122389
Potosí,Sur Chichas,Tupiza,15 a 24 ,2001,4506,2313,2193,99.3564136706613,0.611721176269498
Potosí,Sur Chichas,Tupiza,15 a 24 ,2012,5918,3019,2899,99.6113551875634,0.252431393173794
Potosí,Sur Chichas,Tupiza,15 a 24 ,2024,4683,2474,2209,99.6796925048046,-0.349236404464278
Potosí,Sur Chichas,Tupiza,25 a 39 ,2001,3396,1451,1945,97.2320376914017,2.90759497483342
Potosí,Sur Chichas,Tupiza,25 a 39 ,2012,5308,2409,2899,99.1333835719668,0.522674900707941
Potosí,Sur Chichas,Tupiza,25 a 39 ,2024,6624,3070,3554,99.5471014492754,0.176302702464909
Potosí,Sur Chichas,Tupiza,40 a 59 ,2001,3620,1540,2080,84.2541436464088,23.2224025974026
Potosí,Sur Chichas,Tupiza,40 a 59 ,2012,4482,2013,2469,95.4930834448907,6.28768412367002
Potosí,Sur Chichas,Tupiza,40 a 59 ,2024,5603,2546,3057,98.3223273246475,2.28302986899087
Potosí,Sur Chichas,Tupiza,60 o más ,2001,1870,752,1118,57.4866310160428,47.5321622958931
Potosí,Sur Chichas,Tupiza,60 o más ,2012,2693,1124,1569,76.6802822131452,31.4741352131716
Potosí,Sur Chichas,Tupiza,60 o más ,2024,3652,1484,2168,83.2420591456736,22.7802587998926
Potosí,Sur Chichas,Tupiza,Rural,2001,9583,4295,5288,69.5293749347803,36.0634573150006
Potosí,Sur Chichas,Tupiza,Rural,2012,11452,5532,5920,88.1854697869368,16.7002672412109
Potosí,Sur Chichas,Tupiza,Rural,2024,12176,6032,6144,90.0624178712221,15.488661168214
Potosí,Sur Chichas,Tupiza,15 a 24 ,2001,2153,1033,1120,97.1202972596377,1.25561817176047
Potosí,Sur Chichas,Tupiza,15 a 24 ,2012,2790,1441,1349,99.2114695340502,0.482635761241909
Potosí,Sur Chichas,Tupiza,15 a 24 ,2024,2479,1271,1208,99.5966115369101,0.0205162540837165
Potosí,Sur Chichas,Tupiza,25 a 39 ,2001,2361,1075,1286,89.9618805590852,13.1349415892076
Potosí,Sur Chichas,Tupiza,25 a 39 ,2012,2942,1485,1457,97.212780421482,2.09267231916512
Potosí,Sur Chichas,Tupiza,25 a 39 ,2024,3459,1815,1644,98.959236773634,0.450925981781992
Potosí,Sur Chichas,Tupiza,40 a 59 ,2001,3015,1353,1662,58.5737976782753,57.183928747722
Potosí,Sur Chichas,Tupiza,40 a 59 ,2012,3193,1526,1667,89.5082994049483,16.9580107569574
Potosí,Sur Chichas,Tupiza,40 a 59 ,2024,3416,1720,1696,94.6428571428571,7.51124396665203
Potosí,Sur Chichas,Tupiza,60 o más ,2001,2054,834,1220,33.2035053554041,58.761253292448
Potosí,Sur Chichas,Tupiza,60 o más ,2012,2527,1080,1447,63.8306292045904,44.246141442064
Potosí,Sur Chichas,Tupiza,60 o más ,2024,2822,1226,1596,65.2374202693125,49.9283486039732
Potosí,Sur Chichas,Atocha,Atocha,2001,5380,2606,2774,87.1747211895911,17.0595171367058
Potosí,Sur Chichas,Atocha,Atocha,2012,7001,3631,3370,96.1576917583202,5.69362732879662
Potosí,Sur Chichas,Atocha,Atocha,2024,6649,3476,3173,96.8115506091142,4.75226640776951
Potosí,Sur Chichas,Atocha,15 a 24 ,2001,1559,744,815,98.6529826812059,1.03403918464278
Potosí,Sur Chichas,Atocha,15 a 24 ,2012,2016,1031,985,99.2063492063492,0.23475311042948
Potosí,Sur Chichas,Atocha,15 a 24 ,2024,1377,714,663,99.8547567175018,-0.280112044817926
Potosí,Sur Chichas,Atocha,25 a 39 ,2001,1916,971,945,95.3549060542798,7.32992224238362
Potosí,Sur Chichas,Atocha,25 a 39 ,2012,2516,1344,1172,99.3640699523052,0.726271737363888
Potosí,Sur Chichas,Atocha,25 a 39 ,2024,2393,1282,1111,99.4985374007522,-0.0959768363731826
Potosí,Sur Chichas,Atocha,40 a 59 ,2001,1428,720,708,80.672268907563,29.1784369114878
Potosí,Sur Chichas,Atocha,40 a 59 ,2012,1822,995,827,96.8715697036224,5.78527461977359
Potosí,Sur Chichas,Atocha,40 a 59 ,2024,2130,1139,991,97.887323943662,3.59734537970797
Potosí,Sur Chichas,Atocha,60 o más ,2001,477,171,306,36.2683438155136,50.1203990368077
Potosí,Sur Chichas,Atocha,60 o más ,2012,647,261,386,72.1792890262751,31.2191054731702
Potosí,Sur Chichas,Atocha,60 o más ,2024,749,341,408,79.5727636849132,27.8096429187511
Potosí,Sur Chichas,Atocha,Urbana,2001,2591,1233,1358,89.0775762253956,16.8162115223595
Potosí,Sur Chichas,Atocha,Urbana,2012,2851,1440,1411,96.2469309014381,5.47853177415546
Potosí,Sur Chichas,Atocha,15 a 24 ,2001,694,321,373,98.9913544668588,1.29705260872107
Potosí,Sur Chichas,Atocha,15 a 24 ,2012,749,353,396,99.3324432576769,0.191003519615407
Potosí,Sur Chichas,Atocha,25 a 39 ,2001,1014,518,496,95.6607495069034,7.29231535683148
Potosí,Sur Chichas,Atocha,25 a 39 ,2012,969,511,458,99.2776057791538,0.700313624283226
Potosí,Sur Chichas,Atocha,40 a 59 ,2001,651,323,328,84.3317972350231,24.3383296836065
Potosí,Sur Chichas,Atocha,40 a 59 ,2012,830,462,368,97.5903614457831,3.97021456804067
Potosí,Sur Chichas,Atocha,60 o más ,2001,232,71,161,43.9655172413793,60.4496544484297
Potosí,Sur Chichas,Atocha,60 o más ,2012,303,114,189,75.2475247524752,28.4321915900863
Potosí,Sur Chichas,Atocha,Rural,2001,2789,1373,1416,85.4069558981714,17.4100180642825
Potosí,Sur Chichas,Atocha,Rural,2012,4150,2191,1959,96.0963855421687,5.85233246873551
Potosí,Sur Chichas,Atocha,Rural,2024,6649,3476,3173,96.8115506091142,4.75226640776951
Potosí,Sur Chichas,Atocha,15 a 24 ,2001,865,423,442,98.3815028901734,0.854165998095908
Potosí,Sur Chichas,Atocha,15 a 24 ,2012,1267,678,589,99.1318074191002,0.281212594718298
Potosí,Sur Chichas,Atocha,15 a 24 ,2024,1377,714,663,99.8547567175018,-0.280112044817926
Potosí,Sur Chichas,Atocha,25 a 39 ,2001,902,453,449,95.0110864745011,7.36146550834084
Potosí,Sur Chichas,Atocha,25 a 39 ,2012,1547,833,714,99.4182288299935,0.740296118447361
Potosí,Sur Chichas,Atocha,25 a 39 ,2024,2393,1282,1111,99.4985374007522,-0.0959768363731826
Potosí,Sur Chichas,Atocha,40 a 59 ,2001,777,397,380,77.6061776061776,33.4283441601485
Potosí,Sur Chichas,Atocha,40 a 59 ,2012,992,533,459,96.2701612903226,7.2500378095787
Potosí,Sur Chichas,Atocha,40 a 59 ,2024,2130,1139,991,97.887323943662,3.59734537970797
Potosí,Sur Chichas,Atocha,60 o más ,2001,245,100,145,28.9795918367347,45.6551724137931
Potosí,Sur Chichas,Atocha,60 o más ,2012,344,147,197,69.4767441860465,34.2933112331227
Potosí,Sur Chichas,Atocha,60 o más ,2024,749,341,408,79.5727636849132,27.8096429187511
Potosí,Nor Lípez,Atocha,Nor Lípez,2001,6117,3112,3005,87.6246526074873,14.987146529563
Potosí,Nor Lípez,Atocha,Nor Lípez,2012,9484,5392,4092,95.8983551244201,6.15360796632933
Potosí,Nor Lípez,Atocha,Nor Lípez,2024,10425,5810,4615,97.515587529976,4.36796870192424
Potosí,Nor Lípez,Atocha,15 a 24 ,2001,1832,1020,812,99.4541484716157,-0.316816381725104
Potosí,Nor Lípez,Atocha,15 a 24 ,2012,2529,1429,1100,99.5650454725188,0.678223805585589
Potosí,Nor Lípez,Atocha,15 a 24 ,2024,2207,1269,938,99.6828273674672,0.19003261302403
Potosí,Nor Lípez,Atocha,25 a 39 ,2001,1708,861,847,98.4777517564403,0.727579885007827
Potosí,Nor Lípez,Atocha,25 a 39 ,2012,3240,1922,1318,99.5061728395062,0.318648853069405
Potosí,Nor Lípez,Atocha,25 a 39 ,2024,3567,1986,1581,99.6075133165125,0.544704774025391
Potosí,Nor Lípez,Atocha,40 a 59 ,2001,1586,751,835,87.578814627995,17.7757401309232
Potosí,Nor Lípez,Atocha,40 a 59 ,2012,2324,1353,971,97.6333907056799,3.71840278649955
Potosí,Nor Lípez,Atocha,40 a 59 ,2024,3096,1809,1287,98.9018087855297,1.44498950469099
Potosí,Nor Lípez,Atocha,60 o más ,2001,991,480,511,47.1241170534813,55.6767775603392
Potosí,Nor Lípez,Atocha,60 o más ,2012,1391,688,703,77.9295470884256,26.9893975983327
Potosí,Nor Lípez,Atocha,60 o más ,2024,1555,746,809,86.8810289389068,20.8361363613769
Potosí,Nor Lípez,Atocha,Urbana,2024,1345,627,718,97.4721189591078,3.83907984699658
Potosí,Nor Lípez,Atocha,15 a 24 ,2024,322,151,171,99.6894409937888,0.584795321637429
Potosí,Nor Lípez,Atocha,25 a 39 ,2024,548,246,302,99.4525547445255,0.993377483443709
Potosí,Nor Lípez,Atocha,40 a 59 ,2024,342,164,178,98.2456140350877,1.02767881611401
Potosí,Nor Lípez,Atocha,60 o más ,2024,133,66,67,81.9548872180451,32.8132066938037
Potosí,Nor Lípez,Atocha,Rural,2001,6117,3112,3005,87.6246526074873,14.987146529563
Potosí,Nor Lípez,Atocha,Rural,2012,9484,5392,4092,95.8983551244201,6.15360796632933
Potosí,Nor Lípez,Atocha,Rural,2024,9080,5183,3897,97.5220264317181,4.46998836675692
Potosí,Nor Lípez,Atocha,15 a 24 ,2001,1832,1020,812,99.4541484716157,-0.316816381725104
Potosí,Nor Lípez,Atocha,15 a 24 ,2012,2529,1429,1100,99.5650454725188,0.678223805585589
Potosí,Nor Lípez,Atocha,15 a 24 ,2024,1885,1118,767,99.6816976127321,0.122797974591435
Potosí,Nor Lípez,Atocha,25 a 39 ,2001,1708,861,847,98.4777517564403,0.727579885007827
Potosí,Nor Lípez,Atocha,25 a 39 ,2012,3240,1922,1318,99.5061728395062,0.318648853069405
Potosí,Nor Lípez,Atocha,25 a 39 ,2024,3019,1740,1279,99.6356409407089,0.453074869914531
Potosí,Nor Lípez,Atocha,40 a 59 ,2001,1586,751,835,87.578814627995,17.7757401309232
Potosí,Nor Lípez,Atocha,40 a 59 ,2012,2324,1353,971,97.6333907056799,3.71840278649955
Potosí,Nor Lípez,Atocha,40 a 59 ,2024,2754,1645,1109,98.9832970225127,1.46806592099458
Potosí,Nor Lípez,Atocha,60 o más ,2001,991,480,511,47.1241170534813,55.6767775603392
Potosí,Nor Lípez,Atocha,60 o más ,2012,1391,688,703,77.9295470884256,26.9893975983327
Potosí,Nor Lípez,Atocha,60 o más ,2024,1422,680,742,87.3417721518987,19.7494846995402
Potosí,Nor Lípez,"Colcha ""K""","Colcha ""K""",2001,5612,2845,2767,87.1703492516037,15.5413888135527
Potosí,Nor Lípez,"Colcha ""K""","Colcha ""K""",2012,8755,4991,3764,95.7852655625357,6.26153111732894
Potosí,Nor Lípez,"Colcha ""K""","Colcha ""K""",2024,9187,5118,4069,97.365843039077,4.75630370251497
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2001,1666,938,728,99.3997599039616,-0.334180744628512
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2012,2377,1348,1029,99.5793016407236,0.629085886156076
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2024,1933,1094,839,99.6378685980342,0.202535010557099
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2001,1581,794,787,98.4819734345351,1.0254801737299
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2012,2992,1779,1213,99.4986631016043,0.266042363805624
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2024,3206,1783,1423,99.5945102932002,0.534484939947802
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2001,1459,684,775,86.9088416723783,18.3148462554235
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2012,2129,1246,883,97.6514795678722,3.53393600177419
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2024,2694,1587,1107,98.8492947290275,1.72693787429367
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2001,906,429,477,45.364238410596,55.5145064579027
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2012,1257,618,639,76.6109785202864,28.1842077274868
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2024,1354,654,700,85.8936484490399,23.1450415028397
Potosí,Nor Lípez,"Colcha ""K""",Urbana,2024,1345,627,718,97.4721189591078,3.83907984699658
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2024,322,151,171,99.6894409937888,0.584795321637429
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2024,548,246,302,99.4525547445255,0.993377483443709
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2024,342,164,178,98.2456140350877,1.02767881611401
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2024,133,66,67,81.9548872180451,32.8132066938037
Potosí,Nor Lípez,"Colcha ""K""",Rural,2001,5612,2845,2767,87.1703492516037,15.5413888135527
Potosí,Nor Lípez,"Colcha ""K""",Rural,2012,8755,4991,3764,95.7852655625357,6.26153111732894
Potosí,Nor Lípez,"Colcha ""K""",Rural,2024,7842,4491,3351,97.3476154042336,4.95649610172299
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2001,1666,938,728,99.3997599039616,-0.334180744628512
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2012,2377,1348,1029,99.5793016407236,0.629085886156076
Potosí,Nor Lípez,"Colcha ""K""",15 a 24 ,2024,1611,943,668,99.6275605214153,0.130968180288406
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2001,1581,794,787,98.4819734345351,1.0254801737299
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2012,2992,1779,1213,99.4986631016043,0.266042363805624
Potosí,Nor Lípez,"Colcha ""K""",25 a 39 ,2024,2658,1537,1121,99.6237772761475,0.429257035932594
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2001,1459,684,775,86.9088416723783,18.3148462554235
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2012,2129,1246,883,97.6514795678722,3.53393600177419
Potosí,Nor Lípez,"Colcha ""K""",40 a 59 ,2024,2352,1423,929,98.937074829932,1.80148218525878
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2001,906,429,477,45.364238410596,55.5145064579027
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2012,1257,618,639,76.6109785202864,28.1842077274868
Potosí,Nor Lípez,"Colcha ""K""",60 o más ,2024,1221,588,633,86.3226863226863,22.117709643099
Potosí,Nor Lípez,San Pedro de Quemes,San Pedro de Quemes,2001,505,267,238,92.6732673267327,8.39391936549902
Potosí,Nor Lípez,San Pedro de Quemes,San Pedro de Quemes,2012,729,401,328,97.2565157750343,4.9890517608418
Potosí,Nor Lípez,San Pedro de Quemes,San Pedro de Quemes,2024,1238,692,546,98.626817447496,1.47525884520105
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2001,166,82,84,100.0,0.0
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2012,152,81,71,99.3421052631579,1.40845070422535
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2024,274,175,99,100.0,0.0
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2001,127,67,60,98.4251968503937,-2.98507462686567
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2012,248,143,105,99.5967741935484,0.952380952380949
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2024,361,203,158,99.7229916897507,0.632911392405063
Potosí,Nor Lípez,San Pedro de Quemes,40 a 59 ,2001,127,67,60,95.2755905511811,10.0
Potosí,Nor Lípez,San Pedro de Quemes,40 a 59 ,2012,195,107,88,97.4358974358974,5.68181818181817
Potosí,Nor Lípez,San Pedro de Quemes,40 a 59 ,2024,402,222,180,99.2537313432836,-0.345345345345351
Potosí,Nor Lípez,San Pedro de Quemes,60 o más ,2001,85,51,34,65.8823529411765,50.9803921568628
Potosí,Nor Lípez,San Pedro de Quemes,60 o más ,2012,134,70,64,90.2985074626866,14.3303571428571
Potosí,Nor Lípez,San Pedro de Quemes,60 o más ,2024,201,92,109,93.5323383084577,5.91344236138812
Potosí,Nor Lípez,San Pedro de Quemes,Rural,2001,505,267,238,92.6732673267327,8.39391936549902
Potosí,Nor Lípez,San Pedro de Quemes,Rural,2012,729,401,328,97.2565157750343,4.9890517608418
Potosí,Nor Lípez,San Pedro de Quemes,Rural,2024,1238,692,546,98.626817447496,1.47525884520105
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2001,166,82,84,100.0,0.0
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2012,152,81,71,99.3421052631579,1.40845070422535
Potosí,Nor Lípez,San Pedro de Quemes,15 a 24 ,2024,274,175,99,100.0,0.0
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2001,127,67,60,98.4251968503937,-2.98507462686567
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2012,248,143,105,99.5967741935484,0.952380952380949
Potosí,Nor Lípez,San Pedro de Quemes,25 a 39 ,2024,361,203,158,99.7229916897507,0.632911392405063
Potosí,Nor Lípez,San Pedro de Quemes,40 a 59 ,2001,127,67,60,95.2755905511811,10.0
Potosí,Nor Lípez,San Pedro de Quemes,40 a 59 ,2012,195,107,88,97.4358974358974,5.68181818181817
